ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,B/L Acumulate Depreciate,B/L Asset Value,AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,Coset Center Description,CostType,Company,Department,TotalExpense,LastSync,Update By,Update Date,Update Remark,TotalTask,
2365,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0002,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST1 No.2,,ST1 (บันไดกลาง Zone B) FL11 ลง 10,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2366,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0003,,,24032203186,,Emergency Light,,,,,,,,,Emergency Light ST1 No.3,,ST1 (บันไดกลาง Zone B) FL10 ลง 9,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2367,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0004,,,,,Emergency Light,,,,,,,,,Emergency Light ST1 No.4,,ST1 (บันไดกลาง Zone B) FL9 ลง 8,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2368,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0005,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST1 No.5,,ST1 (บันไดกลาง Zone B) FL8 ลง 7M,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2369,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0006,,,24032203154,,Emergency Light,,,,,,,,,Emergency Light ST1 No.6,,ST1 (บันไดกลาง Zone B) FL8 ลง 7M,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2370,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0007,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST1 No.7,,ST1 (บันไดกลาง Zone B) FL7M ลง 6,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2371,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0008,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST1 No.8,,ST1 (บันไดกลาง Zone B) FL6 ลง 5,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2372,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0009,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST1 No.9,,ST1 (บันไดกลาง Zone B) FL5 ลง 4,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2373,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0010,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST1 No.10,,ST1 (บันไดกลาง Zone B) - FL4 ลง 3,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2374,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0011,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST1 No.11,,ST1 (บันไดกลาง Zone B) - FL3 ลง 2,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2375,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0012,,,24032203004,,Emergency Light,,,,,,,,,Emergency Light ST1 No.12,,ST1 (บันไดกลาง Zone B) - FL2 ลง 1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2376,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST1-0013,,,24032203050,,Emergency Light,,,,,,,,,Emergency Light ST1 No.13,,ST1 (บันไดกลาง Zone B) - FL1 ลง B1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST1,โรงพยาบาล 400B - บันไดหนีไฟ1,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2377,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0001,,,24032203170,,Emergency Light,,,,,,,,,Emergency Light ST2 No.1,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL12 ลง FL11,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2378,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0002,,,24032203126,,Emergency Light,,,,,,,,,Emergency Light ST2 No.2,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL11 ลง 10,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2379,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0003,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.3,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL10 ลง 9,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2380,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0004,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.4,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL9 ลง 8,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2381,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0005,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.5,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL8 ลง 7M,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2382,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0006,,,24032203112,,Emergency Light,,,,,,,,,Emergency Light ST2 No.6,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL7M ลง 7,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2383,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0007,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.7,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL7 ลง 6,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2384,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0008,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.8,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL6 ลง 5,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2385,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0009,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.9,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) FL5 ลง 4,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2386,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0010,,,24032203171,,Emergency Light,,,,,,,,,Emergency Light ST2 No.10,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) - FL4 ลง 3,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2387,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0011,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.11,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) - FL3 ลง 2,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2388,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0012,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.12,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) - FL2 ลง 1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2389,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0013,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST2 No.13,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) - FL1 ลง B1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2390,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST2-0014,,,,,Emergency Light,,,,,,,,,Emergency Light ST2 No.14,,ST2 (บันไดฝั่งศูนย์ราชการ Zone B) - FLB1 ลง B2,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST2,โรงพยาบาล 400B - บันไดหนีไฟ2,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2391,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0001,,,24032203084,,Emergency Light,,,,,,,,,Emergency Light ST3 No.1,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL12 ลง FL11,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2392,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0002,,,18032201,,Emergency Light,,,,,,,,,Emergency Light ST3 No.2,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL11 ลง 10,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2393,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0003,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST3 No.3,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL10 ลง 9,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2394,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0004,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.4,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL9 ลง 8,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2395,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0005,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.5,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL8 ลง 7M,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2396,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0006,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.6,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL7M ลง 7,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2397,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0007,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.7,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL7 ลง 6,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2398,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0008,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.8,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL6 ลง 5,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2399,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0009,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.9,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) FL5 ลง 4,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2400,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0010,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.10,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) - FL4 ลง 3,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2401,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0011,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.11,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) - FL3 ลง 2,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2402,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0012,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.12,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) - FL2 ลง 1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2403,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0013,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.13,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) - FL1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2404,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0014,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.14,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) - FL1 ลง B1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2405,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST3-0015,,,,,Emergency Light,,,,,,,,,Emergency Light ST3 No.15,,ST3 (บันไดฝั่งติดอาคาร B02 Zone B) - FLB1 ลง B2,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST3,โรงพยาบาล 400B - บันไดหนีไฟ3,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2406,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0001,,,23032203056,,Emergency Light,,,,,,,,,Emergency Light ST4 No.1,,ST4 (บันไดกลาง Zone A) FL12 ลง FL11,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2407,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0002,,,23032203059,,Emergency Light,,,,,,,,,Emergency Light ST4 No.2,,ST4 (บันไดกลาง Zone A) FL11 ลง 10,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2408,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0003,,,25032203095,,Emergency Light,,,,,,,,,Emergency Light ST4 No.3,,ST4 (บันไดกลาง Zone A) FL10 ลง 9,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2409,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0004,,,,,Emergency Light,,,,,,,,,Emergency Light ST4 No.4,,ST4 (บันไดกลาง Zone A) FL9 ลง 8M,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2410,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0005,,,23032203060,,Emergency Light,,,,,,,,,Emergency Light ST4 No.5,,ST4 (บันไดกลาง Zone A) FL8M ลง 8,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2411,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0006,,,24032203041,,Emergency Light,,,,,,,,,Emergency Light ST4 No.6,,ST4 (บันไดกลาง Zone A) FL8 ลง 7,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2412,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0007,,,,,Emergency Light,,,,,,,,,Emergency Light ST4 No.7,,ST4 (บันไดกลาง Zone A) FL7 ลง 6,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2413,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0008,,,23032203046,,Emergency Light,,,,,,,,,Emergency Light ST4 No.8,,ST4 (บันไดกลาง Zone A) FL6,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2414,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0009,,,22032201,,Emergency Light,,,,,,,,,Emergency Light ST4 No.9,,ST4 (บันไดกลาง Zone A) FL6 ลง 5,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2415,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0010,,,24032203060,,Emergency Light,,,,,,,,,Emergency Light ST4 No.10,,ST4 (บันไดกลาง Zone A) FL5 ลง 4,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2416,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0011,,,23032203042,,Emergency Light,,,,,,,,,Emergency Light ST4 No.11,,ST4 (บันไดกลาง Zone A) - FL4 ลง 3,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2417,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0012,,,,,Emergency Light,,,,,,,,,Emergency Light ST4 No.12,,ST4 (บันไดกลาง Zone A) - FL3 ลง 2,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2418,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0013,,,25032203097,,Emergency Light,,,,,,,,,Emergency Light ST4 No.13,,ST4 (บันไดกลาง Zone A) - FL2,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
2419,DELIGHT,DLEM-209L2ATRT,400B01-EE-EML-ST4-0014,,,25032203066,,Emergency Light,,,,,,,,,Emergency Light ST4 No.14,,ST4 (บันไดกลาง Zone A) - FL2 ลง 1,In Use,,,14-06-24,,0,0,0,0,0,1,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B01-ST4,โรงพยาบาล 400B - บันไดหนีไฟ4,,,,,,,,,,CRA,,,,arthonye,23-06-24,,0,-
